Time,EMG_zyg,EMG_cor
0.321,0.09552002,0.050354004
0.3215,0.106811523,0.059509277
0.322,0.113525391,0.062255859
0.3225,0.128479004,0.071105957
0.323,0.140991211,0.084838867
0.3235,0.139770508,0.085144043
0.324,0.133972168,0.087890625
0.3245,0.12878418,0.086975098
0.325,0.120239258,0.081787109
0.3255,0.109558105,0.078125
0.326,0.095214844,0.071105957
0.3265,0.072937012,0.064086914
0.327,0.046081543,0.054931641
0.3275,0.019836426,0.039672852
0.328,0.003356934,0.02746582
0.3285,-0.003051758,0.021057129
0.329,-0.022583008,0.016479492
0.3295,-0.045166016,0.006713867
0.33,-0.057983398,-0.002746582
0.3305,-0.073547363,-0.013427734
0.331,-0.087890625,-0.029602051
0.3315,-0.09765625,-0.041503906
0.332,-0.107116699,-0.054931641
0.3325,-0.121154785,-0.074462891
0.333,-0.136413574,-0.097961426
0.3335,-0.13885498,-0.108947754
0.334,-0.133056641,-0.108032227
0.3345,-0.126342773,-0.105285645
0.335,-0.1171875,-0.101318359
0.3355,-0.105285645,-0.092773438
0.336,-0.098876953,-0.087585449
0.3365,-0.081787109,-0.075683594
0.337,-0.050354004,-0.056152344
0.3375,-0.024108887,-0.03692627
0.338,-0.007629395,-0.020751953
0.3385,0.003662109,-0.012817383
0.339,0.024108887,-0.006103516
0.3395,0.047607422,0.010070801
0.34,0.061340332,0.02532959
0.3405,0.07232666,0.037536621
0.341,0.086364746,0.050964355
0.3415,0.094604492,0.063171387
0.342,0.101623535,0.070495605
0.3425,0.115966797,0.08026123
0.343,0.131530762,0.093994141
0.3435,0.133972168,0.098571777
0.344,0.126953125,0.094909668
0.3445,0.121765137,0.093688965
0.345,0.113830566,0.08972168
0.3455,0.102233887,0.08392334
0.346,0.088500977,0.075683594
0.3465,0.065612793,0.05859375
0.347,0.038757324,0.043029785
0.3475,0.013122559,0.026550293
0.348,-0.000305176,0.015563965
0.3485,-0.004882813,0.011291504
0.349,-0.023803711,0.004272461
0.3495,-0.047302246,-0.012512207
0.35,-0.059814453,-0.024719238
0.3505,-0.071716309,-0.03326416
0.351,-0.086364746,-0.042419434
0.3515,-0.098266602,-0.05279541
0.352,-0.106506348,-0.062866211
0.3525,-0.118103027,-0.073547363
0.353,-0.132751465,-0.088195801
0.3535,-0.132141113,-0.091552734
0.354,-0.124511719,-0.092163086
0.3545,-0.118713379,-0.087890625
0.355,-0.108337402,-0.082702637
0.3555,-0.097961426,-0.076904297
0.356,-0.090026855,-0.07232666
0.3565,-0.07232666,-0.066223145
0.357,-0.045471191,-0.051269531
0.3575,-0.018005371,-0.030822754
0.358,0.001220703,-0.012512207
0.3585,0.009765625,-0.004272461
0.359,0.030212402,0.003662109
0.3595,0.053710938,0.021057129
0.36,0.068664551,0.034484863
0.3605,0.08026123,0.04486084
0.361,0.096130371,0.059204102
0.3615,0.104980469,0.069274902
0.362,0.112915039,0.073852539
0.3625,0.127258301,0.082397461
0.363,0.139770508,0.095825195
0.3635,0.141296387,0.09765625
0.364,0.13092041,0.094909668
0.3645,0.126342773,0.097351074
0.365,0.120849609,0.095214844
0.3655,0.108032227,0.082092285
0.366,0.090026855,0.071411133
0.3665,0.069274902,0.062561035
0.367,0.043945313,0.047912598
0.3675,0.018920898,0.032653809
0.368,0.001220703,0.02166748
0.3685,-0.005493164,0.015258789
0.369,-0.023193359,0.005187988
0.3695,-0.04699707,-0.01373291
0.37,-0.059509277,-0.033569336
0.3705,-0.073852539,-0.04486084
0.371,-0.090942383,-0.05279541
0.3715,-0.100708008,-0.05645752
0.372,-0.108642578,-0.061035156
0.3725,-0.120544434,-0.070495605
0.373,-0.135192871,-0.08605957
0.3735,-0.135803223,-0.094604492
0.374,-0.126647949,-0.09185791
0.3745,-0.11932373,-0.090942383
0.375,-0.108642578,-0.085144043
0.3755,-0.09552002,-0.076293945
0.376,-0.08972168,-0.069885254
0.3765,-0.071716309,-0.061645508
0.377,-0.04119873,-0.043945313
0.3775,-0.012817383,-0.022888184
0.378,0.007019043,-0.007019043
0.3785,0.014953613,0.003051758
0.379,0.035705566,0.014038086
0.3795,0.06072998,0.032348633
0.38,0.073852539,0.046081543
0.3805,0.083312988,0.052185059
0.381,0.09765625,0.057983398
0.3815,0.106506348,0.062561035
0.382,0.11505127,0.068664551
0.3825,0.129089355,0.077514648
0.383,0.14251709,0.092163086
0.3835,0.143432617,0.094909668
0.384,0.135498047,0.090637207
0.3845,0.12878418,0.086975098
0.385,0.119018555,0.084533691
0.3855,0.103759766,0.080566406
0.386,0.088806152,0.074157715
0.3865,0.06652832,0.063171387
0.387,0.0390625,0.049133301
0.3875,0.012207031,0.028381348
0.388,-0.002441406,0.014953613
0.3885,-0.01159668,0.007324219
0.389,-0.03112793,0
0.3895,-0.053405762,-0.01159668
0.39,-0.064697266,-0.022583008
0.3905,-0.077514648,-0.029602051
0.391,-0.091552734,-0.040893555
0.3915,-0.099487305,-0.051269531
0.392,-0.109558105,-0.058898926
0.3925,-0.119934082,-0.068664551
0.393,-0.135192871,-0.083312988
0.3935,-0.135192871,-0.08972168
0.394,-0.127868652,-0.088806152
0.3945,-0.123291016,-0.087280273
0.395,-0.113220215,-0.083007813
0.3955,-0.100708008,-0.07598877
0.396,-0.094909668,-0.072021484
0.3965,-0.077209473,-0.06439209
0.397,-0.045776367,-0.046081543
