Time,EMG_zyg,EMG_cor
3.09,0.007019043,-0.010986328
3.0905,0.006103516,-0.014343262
3.091,-0.001525879,-0.007629395
3.0915,-0.002746582,0.00213623
3.092,-0.007629395,0.008239746
3.0925,-0.010375977,0.014648438
3.093,-0.014648438,0.012512207
3.0935,-0.025939941,0.008544922
3.094,-0.028381348,0.004272461
3.0945,-0.02532959,0.007629395
3.095,-0.024108887,0.002441406
3.0955,-0.030822754,-0.003967285
3.096,-0.03326416,-0.014343262
3.0965,-0.030212402,-0.023498535
3.097,-0.028991699,-0.025939941
3.0975,-0.030517578,-0.028991699
3.098,-0.02532959,-0.027770996
3.0985,-0.020446777,-0.02532959
3.099,-0.014953613,-0.02746582
3.0995,-0.008850098,-0.023803711
3.1,-0.002441406,-0.019836426
3.1005,-0.001831055,-0.016784668
3.101,0.001525879,-0.015258789
3.1015,0.003356934,-0.01373291
3.102,0.006103516,-0.012817383
3.1025,0.00793457,-0.010986328
3.103,0.012512207,-0.010986328
3.1035,0.020141602,-0.012207031
3.104,0.025024414,-0.009460449
3.1045,0.023803711,-0.010375977
3.105,0.020751953,-0.010070801
3.1055,0.028686523,-0.008544922
3.106,0.032348633,-0.010986328
3.1065,0.027160645,-0.011291504
3.107,0.02532959,-0.009765625
3.1075,0.027770996,-0.004272461
3.108,0.024719238,0.001831055
3.1085,0.022277832,0.004577637
3.109,0.020141602,0.001831055
3.1095,0.011901855,0.001525879
3.11,0.002746582,0.002746582
3.1105,-0.001220703,0.002441406
3.111,-0.006103516,0.003356934
3.1115,-0.007324219,-0.000610352
3.112,-0.012512207,0
3.1125,-0.014953613,-0.002441406
3.113,-0.020141602,-0.001220703
3.1135,-0.026855469,0.000915527
3.114,-0.027770996,-0.000915527
3.1145,-0.027160645,-0.002746582
3.115,-0.024719238,-0.003356934
3.1155,-0.028991699,-0.006408691
3.116,-0.027770996,-0.008850098
3.1165,-0.025939941,-0.011291504
3.117,-0.025024414,-0.016784668
3.1175,-0.024414063,-0.012512207
3.118,-0.020141602,-0.007324219
3.1185,-0.020141602,0.00579834
3.119,-0.021362305,0.010681152
3.1195,-0.01159668,0.016784668
3.12,0.000305176,0.015258789
3.1205,0.004577637,0.01739502
3.121,0.008239746,0.019836426
3.1215,0.007019043,0.019226074
3.122,0.010986328,0.018310547
3.1225,0.015258789,0.018310547
3.123,0.017089844,0.014343262
3.1235,0.022888184,0.010070801
3.124,0.026855469,0.007019043
3.1245,0.023193359,-0.001831055
3.125,0.021057129,-0.004272461
3.1255,0.029296875,-0.00213623
3.126,0.029602051,-0.006103516
3.1265,0.024719238,-0.00793457
3.127,0.024719238,-0.003662109
3.1275,0.026245117,0.009460449
3.128,0.025024414,0.01373291
3.1285,0.021972656,0.016174316
3.129,0.018005371,0.012817383
3.1295,0.012817383,0.011291504
3.13,0.006103516,0.007019043
3.1305,0.003662109,0.003662109
3.131,-0.003356934,0.000915527
3.1315,-0.007629395,-0.003967285
3.132,-0.012512207,-0.007019043
3.1325,-0.012512207,-0.007019043
3.133,-0.014038086,-0.012207031
3.1335,-0.020141602,-0.008850098
3.134,-0.019226074,-0.001831055
3.1345,-0.016784668,0.001220703
3.135,-0.018920898,0.006103516
3.1355,-0.028076172,0.010681152
3.136,-0.030212402,0.008850098
3.1365,-0.02166748,0.005187988
3.137,-0.024719238,0.009765625
3.1375,-0.026550293,0.011291504
3.138,-0.022888184,0.012207031
3.1385,-0.024414063,0.009765625
3.139,-0.02166748,0.010986328
3.1395,-0.009460449,0.016479492
3.14,-0.000610352,0.018920898
3.1405,0,0.01739502
3.141,0.004882813,0.015869141
3.1415,0.005493164,0.01159668
3.142,0.005493164,0.013122559
3.1425,0.007324219,0.012512207
3.143,0.012512207,0.010986328
3.1435,0.021972656,0.007324219
3.144,0.025939941,-0.000610352
3.1445,0.023498535,-0.010375977
3.145,0.022583008,-0.01373291
3.1455,0.030822754,-0.012817383
3.146,0.03112793,-0.018005371
3.1465,0.024414063,-0.026550293
3.147,0.021057129,-0.024414063
3.1475,0.020446777,-0.017700195
3.148,0.01953125,-0.009155273
3.1485,0.020446777,-0.009155273
3.149,0.020446777,-0.012817383
3.1495,0.014343262,-0.009155273
3.15,0.00579834,-0.007629395
3.1505,-0.002441406,-0.006103516
3.151,-0.009460449,-0.000915527
3.1515,-0.010986328,-0.000915527
3.152,-0.012207031,-0.000915527
3.1525,-0.012817383,-0.002746582
3.153,-0.013122559,-0.004577637
3.1535,-0.02166748,-0.009155273
3.154,-0.025939941,-0.011901855
3.1545,-0.021362305,-0.001525879
3.155,-0.016784668,0.009155273
3.1555,-0.024108887,0.010681152
3.156,-0.02746582,0.008239746
3.1565,-0.024719238,0.009155273
3.157,-0.023803711,0.00793457
3.1575,-0.02746582,0.004577637
3.158,-0.024719238,0.000610352
3.1585,-0.023193359,-0.007324219
3.159,-0.01739502,-0.014953613
3.1595,-0.006713867,-0.015869141
3.16,-0.003356934,-0.018615723
3.1605,-0.00213623,-0.018005371
3.161,0.00213623,-0.016174316
3.1615,0.00213623,-0.015563965
3.162,0.00793457,-0.016784668
3.1625,0.012512207,-0.015869141
3.163,0.016784668,-0.014343262
3.1635,0.023803711,-0.012512207
3.164,0.027160645,-0.01159668
3.1645,0.025024414,-0.008544922
3.165,0.024108887,-0.006103516
3.1655,0.033569336,-0.003356934
3.166,0.033569336,0.000305176
3.1665,0.029296875,0.000610352
3.167,0.02532959,0.001525879
3.1675,0.027160645,0.003356934
3.168,0.024108887,-0.00213623
3.1685,0.02166748,-0.003356934
3.169,0.018920898,-0.000305176
3.1695,0.01159668,-0.002441406
3.17,0.004272461,0.000610352
3.1705,0.001831055,0.000610352
3.171,-0.003662109,-0.003662109
3.1715,-0.004272461,-0.006713867
3.172,-0.01159668,-0.004882813
3.1725,-0.011901855,0.000915527
3.173,-0.016174316,0.002441406
3.1735,-0.024414063,0.003967285
3.174,-0.024719238,0.00793457
3.1745,-0.021057129,0.01159668
3.175,-0.022583008,0.012512207
3.1755,-0.034790039,0.012817383
3.176,-0.038757324,0.011291504
3.1765,-0.032348633,0.010986328
3.177,-0.025634766,0.017089844
3.1775,-0.024719238,0.017700195
3.178,-0.017089844,0.015869141
3.1785,-0.015258789,0.013427734
3.179,-0.014953613,0.011901855
3.1795,-0.007324219,0.013427734
3.18,-0.000915527,0.008239746
3.1805,0.001525879,0.004577637
3.181,0.002746582,0.003051758
3.1815,0.003051758,0.004882813
3.182,0.010681152,0.00213623
3.1825,0.014648438,0.004882813
3.183,0.018310547,0.010986328
3.1835,0.028686523,0.011901855
3.184,0.028381348,0.00793457
3.1845,0.020141602,0.003051758
3.185,0.017089844,0.001525879
3.1855,0.025634766,0.003356934
3.186,0.029296875,0.003967285
3.1865,0.025024414,0.005493164
3.187,0.024719238,0.015258789
3.1875,0.026855469,0.017089844
3.188,0.024719238,0.015258789
3.1885,0.023498535,0.010681152
3.189,0.019226074,0.005187988
3.1895,0.012817383,-0.004272461
3.19,0.002746582,-0.010681152
3.1905,0.000915527,-0.018920898
3.191,-0.003356934,-0.026855469
3.1915,-0.007324219,-0.033569336
3.192,-0.010375977,-0.039367676
3.1925,-0.01159668,-0.045471191
3.193,-0.016174316,-0.044250488
3.1935,-0.02746582,-0.040283203
3.194,-0.028076172,-0.03326416
3.1945,-0.02532959,-0.024719238
3.195,-0.024719238,-0.020141602
3.1955,-0.032958984,-0.014648438
3.196,-0.037231445,-0.009155273
3.1965,-0.032043457,-0.003967285
3.197,-0.027160645,0.000305176
3.1975,-0.02746582,-0.000305176
3.198,-0.026245117,0.004577637
3.1985,-0.025939941,0.003967285
3.199,-0.02166748,0.009155273
3.1995,-0.011291504,0.010986328
3.2,-0.003967285,0.015563965
3.2005,-0.001831055,0.014648438
3.201,0.004272461,0.013427734
3.2015,0.006713867,0.011291504
3.202,0.010986328,0.005493164
3.2025,0.013427734,0.007324219
3.203,0.016479492,0.010375977
3.2035,0.022277832,0.006103516
3.204,0.020751953,0.002746582
3.2045,0.016784668,0.004577637
3.205,0.014343262,0.000915527
3.2055,0.026855469,-0.000610352
3.206,0.029602051,0.000305176
3.2065,0.022888184,0.001525879
3.207,0.02166748,-0.003662109
3.2075,0.024108887,-0.003662109
3.208,0.022277832,-0.004272461
3.2085,0.021362305,-0.005493164
3.209,0.018310547,-0.004577637
3.2095,0.009765625,-0.005187988
3.21,0.000915527,-0.006103516
3.2105,-0.004577637,-0.009155273
3.211,-0.007324219,-0.00793457
3.2115,-0.007019043,-0.006408691
3.212,-0.013122559,-0.006713867
3.2125,-0.01159668,-0.010375977
3.213,-0.014343262,-0.012817383
3.2135,-0.025634766,-0.014343262
3.214,-0.031738281,-0.013427734
3.2145,-0.02746582,-0.01373291
3.215,-0.023193359,-0.011291504
3.2155,-0.032958984,-0.008850098
3.216,-0.036315918,-0.007629395
3.2165,-0.031433105,-0.004272461
3.217,-0.02746582,-0.003051758
3.2175,-0.028076172,-0.000915527
3.218,-0.02746582,-0.002746582
3.2185,-0.02746582,-0.003356934
3.219,-0.025939941,-0.002441406
3.2195,-0.016479492,0.000915527
3.22,-0.010681152,0.00213623
3.2205,-0.00579834,0.006408691
3.221,-0.000915527,0.01159668
3.2215,0.003356934,0.017700195
3.222,0.010375977,0.014038086
3.2225,0.013427734,0.017700195
3.223,0.018920898,0.01373291
3.2235,0.02746582,0.010070801
3.224,0.026855469,0.005493164
3.2245,0.02166748,0.00213623
3.225,0.018615723,-0.001220703
3.2255,0.026245117,0.001220703
3.226,0.025024414,-0.003967285
3.2265,0.021972656,-0.008544922
3.227,0.019836426,-0.010070801
3.2275,0.020446777,-0.010375977
3.228,0.015563965,-0.011291504
3.2285,0.01739502,-0.007629395
3.229,0.016479492,-0.004272461
3.2295,0.008544922,-0.004272461
3.23,-0.000915527,-0.000305176
3.2305,-0.004577637,-0.003051758
3.231,-0.005187988,-0.007629395
3.2315,-0.007019043,-0.005493164
3.232,-0.013122559,-0.006103516
3.2325,-0.016784668,-0.004577637
3.233,-0.017089844,-0.001220703
3.2335,-0.023803711,0.002441406
3.234,-0.025939941,-0.000305176
3.2345,-0.021362305,-0.003356934
3.235,-0.022583008,-0.003356934
3.2355,-0.036315918,-0.004577637
3.236,-0.03692627,-0.007019043
3.2365,-0.029907227,-0.008239746
3.237,-0.025634766,-0.007629395
3.2375,-0.022888184,-0.010375977
3.238,-0.016784668,-0.01159668
3.2385,-0.018310547,-0.011291504
3.239,-0.018310547,-0.009155273
3.2395,-0.010070801,-0.004577637
3.24,-0.003051758,-0.00213623
3.2405,0.003662109,-0.001831055
3.241,0.009460449,-0.002441406
3.2415,0.010070801,-0.004272461
3.242,0.010681152,-0.000305176
3.2425,0.009460449,0.001525879
3.243,0.010986328,0.001831055
3.2435,0.017089844,0.001831055
3.244,0.01953125,0.001831055
3.2445,0.021362305,-0.000915527
3.245,0.023193359,-0.001831055
3.2455,0.031738281,0.000610352
3.246,0.031738281,0.003662109
3.2465,0.026245117,0.007629395
3.247,0.021972656,0.009460449
3.2475,0.02166748,0.007629395
3.248,0.018310547,0.006408691
3.2485,0.020751953,0.008239746
3.249,0.022277832,0.007019043
3.2495,0.01373291,0.004882813
3.25,0.004577637,0.003051758
3.2505,0,0.00579834
3.251,-0.006713867,0.006103516
3.2515,-0.00793457,0.010375977
3.252,-0.013427734,0.010070801
3.2525,-0.014038086,0.004882813
3.253,-0.019226074,0.004882813
3.2535,-0.02746582,0.003051758
3.254,-0.026855469,0.005187988
3.2545,-0.021972656,0.003356934
3.255,-0.021362305,0.000305176
3.2555,-0.033874512,-0.004882813
3.256,-0.03692627,-0.00793457
3.2565,-0.028991699,-0.00793457
3.257,-0.022277832,-0.007324219
3.2575,-0.025634766,-0.004272461
3.258,-0.026550293,-0.007629395
3.2585,-0.023803711,-0.012817383
3.259,-0.022583008,-0.010070801
3.2595,-0.010986328,-0.006408691
3.26,-0.004272461,-0.001525879
3.2605,-0.004882813,0.003356934
3.261,-0.000610352,0.005493164
3.2615,0.001831055,0.006713867
3.262,0.007324219,0.004577637
3.2625,0.011291504,-0.001220703
3.263,0.016784668,-0.001220703
3.2635,0.023498535,0.000610352
3.264,0.024719238,0.002746582
3.2645,0.022888184,-0.001831055
3.265,0.021972656,-0.005493164
3.2655,0.032348633,-0.007629395
3.266,0.035400391,-0.009765625
3.2665,0.031433105,-0.010986328
3.267,0.030212402,-0.010986328
3.2675,0.030822754,-0.014648438
3.268,0.024108887,-0.018005371
3.2685,0.020446777,-0.015563965
3.269,0.016479492,-0.015258789
3.2695,0.007629395,-0.016784668
3.27,-0.000915527,-0.018920898
3.2705,-0.00579834,-0.018920898
3.271,-0.008239746,-0.014343262
3.2715,-0.010375977,-0.011291504
3.272,-0.013427734,-0.003967285
3.2725,-0.01373291,0.000305176
3.273,-0.018310547,0.002746582
3.2735,-0.02746582,0.003967285
3.274,-0.028381348,0.00793457
3.2745,-0.02532959,0.010375977
3.275,-0.023193359,0.011291504
3.2755,-0.03112793,0.004272461
3.276,-0.034484863,-0.000610352
3.2765,-0.032653809,-0.000915527
3.277,-0.028076172,-0.002746582
3.2775,-0.025939941,-0.00579834
3.278,-0.020751953,-0.008544922
3.2785,-0.02166748,-0.008544922
3.279,-0.019226074,-0.007629395
3.2795,-0.011291504,-0.003356934
3.28,-0.004577637,-0.003356934
3.2805,-0.000610352,-0.000305176
3.281,0.003051758,0.000610352
3.2815,0.005493164,-0.000610352
3.282,0.009460449,0.000915527
3.2825,0.012817383,0.003662109
3.283,0.015563965,0.005493164
3.2835,0.022888184,0.007629395
3.284,0.023193359,0.006408691
3.2845,0.01953125,0.006103516
3.285,0.018615723,0.008850098
3.2855,0.030517578,0.011901855
3.286,0.030822754,0.009765625
3.2865,0.023193359,0.008850098
3.287,0.020751953,0.010681152
3.2875,0.021972656,0.012207031
3.288,0.01739502,0.010070801
3.2885,0.018005371,0.007019043
3.289,0.01953125,0.007629395
3.2895,0.013427734,0.001220703
3.29,0.007019043,0.002746582
3.2905,0.000610352,0.004577637
3.291,-0.008544922,-0.000915527
3.2915,-0.009460449,-0.003051758
3.292,-0.013122559,-0.004272461
3.2925,-0.012512207,0.001220703
3.293,-0.014648438,0.004272461
3.2935,-0.023803711,0.004272461
3.294,-0.024108887,0.002441406
3.2945,-0.020751953,0.003967285
3.295,-0.017089844,0.003356934
3.2955,-0.026855469,-0.000305176
3.296,-0.029907227,0.000305176
3.2965,-0.031433105,0
3.297,-0.032043457,0.008544922
3.2975,-0.030212402,0.006713867
3.298,-0.02532959,0.005187988
3.2985,-0.023498535,0.001831055
3.299,-0.020141602,-0.002746582
3.2995,-0.011291504,-0.006103516
3.3,-0.003051758,-0.008850098
3.3005,0,-0.010375977
3.301,0.00579834,-0.010375977
3.3015,0.004577637,-0.011901855
3.302,0.004272461,-0.007629395
3.3025,0.006713867,-0.008239746
3.303,0.01159668,-0.007019043
3.3035,0.01953125,-0.000610352
3.304,0.020141602,0.001525879
3.3045,0.016479492,0.003662109
3.305,0.017089844,0.001525879
3.3055,0.026550293,0.000610352
3.306,0.028076172,0.000610352
3.3065,0.023803711,-0.004577637
3.307,0.023193359,-0.008850098
3.3075,0.026550293,-0.009460449
3.308,0.023498535,-0.012207031
3.3085,0.024108887,-0.007629395
3.309,0.018920898,-0.008239746
3.3095,0.007324219,-0.005187988
3.31,-0.000610352,-0.004577637
3.3105,-0.007019043,0.001220703
3.311,-0.010375977,0.001525879
3.3115,-0.010681152,0.007629395
3.312,-0.012817383,0.01373291
3.3125,-0.009460449,0.017089844
3.313,-0.010070801,0.024108887
3.3135,-0.01953125,0.021362305
3.314,-0.025024414,0.01953125
3.3145,-0.022583008,0.018615723
3.315,-0.020751953,0.021057129
3.3155,-0.027770996,0.016174316
3.316,-0.030212402,0.012512207
3.3165,-0.028076172,0.010986328
3.317,-0.026550293,0.003051758
3.3175,-0.028381348,0.001831055
3.318,-0.024414063,-0.002441406
3.3185,-0.025024414,-0.00793457
3.319,-0.020446777,-0.015258789
3.3195,-0.01159668,-0.016174316
3.32,-0.003662109,-0.01373291
3.3205,0.001525879,-0.008544922
3.321,0.00579834,-0.007629395
3.3215,0.008239746,-0.012512207
3.322,0.011901855,-0.013427734
3.3225,0.012512207,-0.012512207
3.323,0.016784668,-0.007629395
3.3235,0.02532959,-0.007019043
3.324,0.023193359,-0.01159668
3.3245,0.021362305,-0.013427734
3.325,0.02166748,-0.015563965
3.3255,0.030212402,-0.011291504
3.326,0.034484863,-0.012512207
3.3265,0.028686523,-0.013122559
3.327,0.026855469,-0.011291504
3.3275,0.027160645,-0.00793457
3.328,0.021362305,-0.006103516
3.3285,0.019226074,-0.004577637
3.329,0.015258789,-0.002746582
3.3295,0.008239746,0.001831055
3.33,0.003356934,0.000305176
3.3305,-0.00213623,0.000305176
3.331,-0.006103516,-0.001831055
3.3315,-0.006408691,-0.002441406
3.332,-0.008544922,-0.002441406
3.3325,-0.01159668,0.000305176
3.333,-0.014953613,0.00579834
3.3335,-0.023803711,0.011291504
3.334,-0.02746582,0.014648438
3.3345,-0.021972656,0.016479492
3.335,-0.022277832,0.015869141
3.3355,-0.031433105,0.011901855
3.336,-0.032958984,0.006103516
3.3365,-0.028991699,0.007019043
3.337,-0.025939941,0.008239746
3.3375,-0.024719238,0.004272461
3.338,-0.02166748,0.001220703
3.3385,-0.023498535,0.000305176
3.339,-0.022277832,-0.000610352
3.3395,-0.01373291,-0.003356934
3.34,-0.006103516,-0.004577637
3.3405,0.000610352,-0.006713867
3.341,0.008850098,-0.007324219
3.3415,0.008239746,-0.007629395
3.342,0.011291504,-0.011901855
3.3425,0.014038086,-0.01159668
3.343,0.016174316,-0.013427734
3.3435,0.021972656,-0.019226074
3.344,0.022583008,-0.016784668
3.3445,0.020141602,-0.010681152
3.345,0.016174316,-0.002441406
3.3455,0.025939941,0.004272461
3.346,0.025634766,0.009460449
3.3465,0.022583008,0.018005371
3.347,0.020751953,0.021972656
3.3475,0.02166748,0.025024414
3.348,0.01953125,0.026245117
3.3485,0.021057129,0.031433105
3.349,0.01739502,0.031433105
3.3495,0.010986328,0.028076172
3.35,0.003356934,0.02532959
3.3505,0.001220703,0.022888184
3.351,0.000915527,0.019836426
3.3515,-0.002746582,0.017089844
3.352,-0.00793457,0.019226074
3.3525,-0.013122559,0.014648438
3.353,-0.019836426,0.00793457
3.3535,-0.026855469,-0.001525879
3.354,-0.026855469,-0.004577637
3.3545,-0.022888184,-0.006408691
3.355,-0.024719238,-0.003051758
3.3555,-0.034790039,-0.003662109
3.356,-0.03692627,-0.007629395
3.3565,-0.030517578,-0.012207031
3.357,-0.028686523,-0.015258789
3.3575,-0.030822754,-0.018310547
3.358,-0.024719238,-0.022277832
3.3585,-0.01953125,-0.025634766
3.359,-0.015563965,-0.025939941
3.3595,-0.00793457,-0.023193359
3.36,-0.003967285,-0.018920898
3.3605,-0.003051758,-0.016479492
3.361,0.000915527,-0.01373291
3.3615,0.003356934,-0.013122559
3.362,0.007324219,-0.010681152
3.3625,0.01159668,-0.008544922
3.363,0.014953613,-0.006103516
3.3635,0.01953125,-0.007019043
3.364,0.020141602,-0.004272461
3.3645,0.018005371,-0.000610352
3.365,0.017089844,-0.003051758
3.3655,0.026245117,-0.001220703
3.366,0.030822754,-0.003967285
3.3665,0.026550293,-0.005187988
3.367,0.027160645,-0.004272461
3.3675,0.025939941,0.001220703
3.368,0.019836426,0.009460449
3.3685,0.018005371,0.010375977
3.369,0.015563965,0.008850098
3.3695,0.008239746,0.00579834
3.37,0.002746582,0.00579834
3.3705,-0.003662109,0.007629395
3.371,-0.007629395,0.001831055
3.3715,-0.007629395,-0.001525879
3.372,-0.011291504,-0.004577637
3.3725,-0.013122559,-0.005493164
3.373,-0.015869141,-0.006103516
3.3735,-0.02166748,-0.006408691
3.374,-0.021362305,-0.005187988
3.3745,-0.019836426,-0.003967285
3.375,-0.021057129,-0.005493164
3.3755,-0.030822754,-0.005493164
3.376,-0.035095215,-0.002746582
3.3765,-0.034484863,0.003356934
3.377,-0.03326416,0.00579834
3.3775,-0.031738281,0.006408691
3.378,-0.027770996,0.009155273
3.3785,-0.024719238,0.006713867
3.379,-0.022277832,0.00213623
3.3795,-0.014648438,-0.002441406
3.38,-0.004882813,-0.002746582
3.3805,-0.000305176,-0.003356934
3.381,0.006103516,0.001525879
3.3815,0.007324219,-0.000915527
3.382,0.009765625,0.001831055
3.3825,0.013122559,0.002441406
3.383,0.016174316,0.008544922
3.3835,0.022888184,0.013427734
3.384,0.023498535,0.014038086
3.3845,0.021362305,0.009460449
3.385,0.023803711,0.003051758
3.3855,0.031738281,0.002746582
3.386,0.032653809,-0.000915527
3.3865,0.026550293,0.001831055
3.387,0.021362305,0.010681152
3.3875,0.020446777,0.019226074
3.388,0.019226074,0.020141602
3.3885,0.018310547,0.020141602
3.389,0.013427734,0.015869141
3.3895,0.007629395,0.01373291
3.39,0.004272461,0.008850098
3.3905,0.000610352,0.00793457
3.391,-0.003662109,0.007629395
3.3915,-0.005187988,0.008544922
3.392,-0.010375977,0.010986328
3.3925,-0.012512207,0.00793457
3.393,-0.019226074,0.007324219
3.3935,-0.029296875,0.004272461
3.394,-0.030822754,-0.007629395
3.3945,-0.025024414,-0.009765625
3.395,-0.023193359,-0.003967285
3.3955,-0.032043457,-0.010375977
3.396,-0.032653809,-0.01373291
3.3965,-0.029296875,-0.012207031
3.397,-0.027160645,-0.009765625
3.3975,-0.026550293,-0.010681152
3.398,-0.024414063,-0.010375977
3.3985,-0.024414063,-0.009460449
3.399,-0.01953125,-0.012207031
3.3995,-0.010681152,-0.008544922
3.4,-0.003967285,-0.005493164
3.4005,-0.00213623,0.001220703
3.401,-0.000305176,0.005493164
3.4015,0.002746582,-0.000915527
3.402,0.007629395,-0.007019043
3.4025,0.010070801,-0.010375977
3.403,0.014038086,-0.009460449
3.4035,0.023803711,-0.008239746
3.404,0.027770996,-0.008850098
3.4045,0.024719238,-0.012817383
3.405,0.020446777,-0.015563965
3.4055,0.028381348,-0.00579834
3.406,0.028686523,0.000610352
3.4065,0.024414063,0.002746582
3.407,0.024414063,0.000610352
3.4075,0.025634766,-0.000610352
3.408,0.023803711,-0.003356934
3.4085,0.023803711,-0.000305176
3.409,0.024108887,-0.002441406
3.4095,0.01373291,0.000610352
3.41,0.004882813,0.003356934
3.4105,0.003051758,0.004577637
3.411,-0.000305176,0.009765625
3.4115,-0.004272461,0.011291504
3.412,-0.009460449,0.00793457
3.4125,-0.010986328,0.001525879
3.413,-0.015258789,-0.002441406
3.4135,-0.024108887,-0.00579834
3.414,-0.027160645,-0.011291504
3.4145,-0.023498535,-0.013122559
3.415,-0.021362305,-0.013427734
3.4155,-0.030517578,-0.016479492
3.416,-0.035705566,-0.018615723
3.4165,-0.033569336,-0.014953613
3.417,-0.030517578,-0.015563965
3.4175,-0.030517578,-0.014648438
3.418,-0.023803711,-0.007629395
3.4185,-0.024108887,0.000305176
3.419,-0.021362305,0.004272461
3.4195,-0.012512207,0.013427734
3.42,-0.006713867,0.018005371
3.4205,-0.003967285,0.015258789
3.421,0.000915527,0.01373291
3.4215,0.001831055,0.010681152
3.422,0.008850098,0.010986328
3.4225,0.012512207,0.00579834
3.423,0.015258789,0.00213623
3.4235,0.021972656,0.002746582
3.424,0.020446777,-0.001831055
3.4245,0.01739502,-0.003662109
3.425,0.016174316,-0.001831055
3.4255,0.025939941,-0.001831055
3.426,0.025939941,-0.001220703
3.4265,0.02166748,0
3.427,0.021057129,0.001831055
3.4275,0.02746582,0.004272461
3.428,0.024108887,0.002441406
3.4285,0.020446777,0.000610352
3.429,0.013427734,-0.002441406
3.4295,0.008239746,-0.009765625
3.43,0.000610352,-0.014038086
3.4305,-0.000915527,-0.01373291
3.431,-0.007019043,-0.018615723
3.4315,-0.00793457,-0.017089844
3.432,-0.010681152,-0.012817383
3.4325,-0.01159668,-0.007629395
3.433,-0.014038086,-0.005187988
3.4335,-0.025634766,-0.004882813
3.434,-0.030212402,-0.003967285
3.4345,-0.027160645,-0.003356934
3.435,-0.025024414,-0.005493164
3.4355,-0.033874512,-0.002746582
3.436,-0.03326416,-0.001220703
3.4365,-0.027770996,0.002441406
3.437,-0.025939941,0.005493164
3.4375,-0.025024414,0.009460449
3.438,-0.022583008,0.010681152
3.4385,-0.025634766,0.013122559
3.439,-0.021972656,0.015563965
3.4395,-0.011901855,0.01953125
3.44,-0.007019043,0.021057129
3.4405,-0.004272461,0.016784668
3.441,0.003662109,0.003356934
3.4415,0.003051758,-0.000915527
3.442,0.009155273,-0.004882813
3.4425,0.012817383,-0.004577637
3.443,0.014343262,-0.005493164
3.4435,0.022277832,-0.004577637
3.444,0.022888184,-0.006103516
3.4445,0.020751953,-0.007629395
3.445,0.020141602,-0.008544922
3.4455,0.032348633,-0.004577637
3.446,0.032348633,0.001220703
3.4465,0.025024414,0.005493164
3.447,0.023498535,0.010986328
3.4475,0.024719238,0.011291504
3.448,0.022583008,0.013427734
3.4485,0.01953125,0.013122559
3.449,0.018615723,0.008239746
3.4495,0.012207031,0.006408691
3.45,0.003662109,0.005493164
3.4505,-0.00213623,0.000915527
3.451,-0.006408691,-0.006408691
3.4515,-0.007629395,-0.011291504
3.452,-0.009765625,-0.013122559
3.4525,-0.009765625,-0.01373291
3.453,-0.013427734,-0.011901855
3.4535,-0.020751953,-0.007324219
3.454,-0.026855469,-0.000610352
3.4545,-0.024108887,0.006103516
3.455,-0.021972656,0.008850098
3.4555,-0.031433105,0.008850098
3.456,-0.03326416,0.007019043
3.4565,-0.031738281,0.006408691
3.457,-0.032348633,0.004577637
3.4575,-0.029602051,0.001831055
3.458,-0.023193359,-0.003662109
3.4585,-0.020751953,-0.007629395
3.459,-0.017089844,-0.01159668
3.4595,-0.010070801,-0.016174316
3.46,-0.00579834,-0.022277832
3.4605,-0.003051758,-0.022583008
3.461,0.001831055,-0.010375977
3.4615,0.004577637,-0.003662109
3.462,0.008239746,-0.002441406
3.4625,0.016479492,-0.001831055
3.463,0.022583008,-0.003662109
3.4635,0.024108887,-0.001220703
3.464,0.023803711,-0.000915527
3.4645,0.020446777,-0.002746582
3.465,0.018615723,0.000305176
3.4655,0.028991699,0.003967285
3.466,0.030517578,0.002746582
3.4665,0.022583008,-0.003662109
3.467,0.02166748,-0.002746582
3.4675,0.021362305,-0.001831055
3.468,0.020446777,-0.00579834
3.4685,0.02166748,-0.004577637
3.469,0.018005371,-0.004272461
3.4695,0.010070801,-0.003662109
3.47,0.003662109,-0.001220703
3.4705,-0.000305176,0
3.471,-0.001831055,-0.004272461
3.4715,-0.002441406,-0.005187988
3.472,-0.007324219,-0.00579834
3.4725,-0.012512207,-0.005187988
3.473,-0.017089844,-0.006408691
3.4735,-0.02746582,-0.00793457
3.474,-0.028381348,-0.005187988
3.4745,-0.025024414,-0.002746582
3.475,-0.025024414,-0.003967285
3.4755,-0.032958984,-0.003967285
3.476,-0.033569336,-0.004577637
3.4765,-0.027770996,-0.001525879
3.477,-0.023803711,0.001220703
3.4775,-0.023193359,-0.000305176
3.478,-0.019226074,-0.001831055
3.4785,-0.018310547,0.001525879
3.479,-0.015258789,0.001220703
3.4795,-0.006408691,0.000915527
3.48,-0.00213623,-0.000915527
3.4805,0.002441406,-0.003662109
3.481,0.006713867,-0.005187988
3.4815,0.00793457,-0.009155273
3.482,0.010681152,-0.010070801
3.4825,0.015258789,-0.009460449
3.483,0.016174316,-0.008850098
3.4835,0.024108887,-0.009765625
3.484,0.025024414,-0.00579834
3.4845,0.023193359,-0.00579834
3.485,0.021362305,-0.009155273
3.4855,0.028991699,-0.006713867
3.486,0.030212402,-0.006103516
3.4865,0.028381348,-0.001525879
3.487,0.025634766,0.004577637
3.4875,0.02746582,0.010375977
3.488,0.026855469,0.01159668
